,Time [s],x,x_dot,y,y_dot,psi,psi_dot,X,Y,S,a_f,a_r,d_f,d_r,beta_f,beta_r,beta,alpha_f,alpha_r,v
558,5.585585585585585,67.65824257867702,5.367388226451659,-46.82215952885142,26.5196521873025,-0.6850180629069424,-2.005384249846621,87.56020968804727,50.86146970914341,103.41592782185255,0.0,17.52828131212749,-0.13879526599911404,0.0,1.3604213957820899,1.382870765210068,1.3711010029277686,-1.499216661781204,-1.382870765210068,27.05736144765321
559,5.595595595595595,67.70930805155307,4.835456102218484,-46.55617884183824,26.621453361925717,-0.7050578344954145,-1.9985503421441428,87.7697718569888,51.033049296461755,103.68677068670094,0.0,16.878896955134074,-0.13386150124507298,0.0,1.3815287189138559,1.4016849311173876,1.3911176643005034,-1.5153902201589289,-1.4016849311173876,27.05704002321148
560,5.605605605605605,67.75504813566845,4.3034228681044615,-46.289234148805406,26.712271016606966,-0.7250282438819,-1.9915257650864782,87.97933533607262,51.20462203600461,103.95761022724692,0.0,16.246404217564557,-0.12900680106953108,0.0,1.4025617994559723,1.420437814429916,1.4110659323489938,-1.5315686005255034,-1.420437814429916,27.056697345507356
561,5.615615615615615,67.79546323685537,3.771571240978782,-46.02143506712888,26.792172096221982,-0.744927390033623,-1.9843120188874193,88.1888997983329,51.37618799947727,104.22844623605606,0.0,15.630520384584594,-0.12423309830911082,0.0,1.4235177787897189,1.4391283533906118,1.4309439062400797,-1.5477508770988297,-1.4391283533906118,27.056334475670464
562,5.625625625625625,67.83055657275479,3.2401802563067266,-45.75289050063002,26.861232192884394,-0.764753386954641,-1.976910607997297,88.39846492499015,51.547747265190395,104.49927851619557,0.0,15.030965780786776,-0.11954223299014068,0.0,1.4443938329678987,1.4577554834534543,1.4507496992069406,-1.5639360659580395,-1.4577554834534543,27.055952450679108
563,5.635635635635635,67.86033413456879,2.7095249906692955,-45.48370855397011,26.91953535387979,-0.7845043637358295,-1.9693230426329986,88.60803040542652,51.719299917705435,104.77010688099125,0.0,14.447463758154035,-0.11493595091638946,0.0,1.4651871741548725,1.476318136718761,1.4704814386447926,-1.580123125071262,-1.476318136718761,27.055552283105317
564,5.645645645645645,67.88480464608368,2.1798762939948686,-45.213996449013806,26.96717388040184,-0.8041784646198028,-1.9615508402310813,88.81759593715122,51.8908460474881,105.04093115378205,0.0,13.879740683733512,-0.11041590234372117,0.0,1.4858950520106031,1.494815241406699,1.49013726622096,-1.5963109543543244,-1.494815241406699,27.055134960908035
565,5.655655655655655,67.9039795200627,1.6515005318266431,-44.9438604432514,27.00424811755462,-0.8237738490799524,-1.9535955268143013,89.02716122575687,52.06238575057027,105.31175116767297,0.0,13.327525927028328,-0.10598364074283964,0.0,1.5065147550149336,1.5132457213687225,1.5097153379984316,-1.6124983957577732,-1.5132457213687225,27.054701447273004
566,5.665665665665665,67.91787281211036,1.1246593379291556,-44.6734057503649,27.03086623609814,-0.8432886919126923,-1.9454586382624401,89.23672598486698,52.23391912822035,105.58256676528636,0.0,12.790551847114635,-0.10164062165121454,0.0,1.527043611728538,1.5316084956366494,1.5292138245719302,-1.6286842333797524,-1.5316084956366494,27.05425268049779
567,5.675675675675675,67.92650117211322,0.5996093775160309,-44.40273646301807,27.047144006426034,-0.8627211833419086,-1.9371417214788924,89.44628993607526,52.4054462866222,105.85337779851251,0.0,12.268553779491265,-0.0973882016151979,0.0,1.5474789919871896,1.5499024780090394,1.5486309112154328,-1.6448671936023875,-1.5499024780090394,27.05378957392019
