,Time [s],x,x_dot,y,y_dot,psi,psi_dot,X,Y,S,a_f,a_r,d_f,d_r,beta_f,beta_r,beta,alpha_f,alpha_r,v
874,8.74874874874875,224.75949127814926,33.303614132869605,0.0,0.010440622183556457,2.8582510247881503,1.2256258233233064,-135.04173392342514,58.32804899295696,224.75949127814926,0.0,5.648487315414015,0.1282620348002201,0.0,0.02570659258965147,-0.030967850021519226,0.0003134981729581085,0.10255544221056864,0.030967850021519226,33.303614132869605
875,8.75875875875876,225.0928617224051,33.30380062958454,0.0,0.010460671354963228,2.870529565321238,1.227626037316535,-135.3624043376559,58.41918044829601,225.0928617224051,0.0,5.611781460126668,0.12350104498141232,0.0,0.025748491790501978,-0.03101812528406846,0.00031409842592171854,0.09775255319091034,0.03101812528406846,33.30380062958454
876,8.76876876876877,225.4262340281776,33.303986063878476,0.0,0.010480006869417203,2.882827371648444,1.2294751697788224,-135.68417220540985,58.50636492370868,225.4262340281776,0.0,5.575001396801793,0.11882316921978077,0.0,0.025787239772727358,-0.031064566429322444,0.00031467725362712556,0.09303592944705341,0.031064566429322444,33.303986063878476
877,8.77877877877878,225.7596081847716,33.30417042371244,0.0,0.010498641104933908,2.8951429455887334,1.2311760464376929,-136.00699047602004,58.58958323659555,225.7596081847716,0.0,5.538152789586242,0.11423013860384482,0.0,0.025822895517452014,-0.03110724528449675,0.0003152350282671825,0.0884072430863928,0.03110724528449675,33.30417042371244
878,8.78878878878879,226.09298418137402,33.304353697543085,0.0,0.010516586701397442,2.9074748174928517,1.2327315422016751,-136.33081160137783,58.66881722744597,226.09298418137402,0.0,5.501241234874206,0.10972358847678151,0.0,0.02585551903035662,-0.03114623492142861,0.00031577212988142395,0.08386806944642489,0.03114623492142861,33.304353697543085
879,8.7987987987988,226.42636200705866,33.30453587432595,0.0,0.0105338565462163,2.9198215467203408,1.2341445781074096,-136.65558756754862,58.74404976344378,226.42636200705866,0.0,5.464272261231844,0.10530505721291494,0.0,0.025885171277973164,-0.031181609579061575,0.000316288945925133,0.07941988593494179,0.031181609579061575,33.30453587432595
880,8.80880880880881,226.75974165079126,33.304716943517775,0.0,0.010550463759793412,2.9321817220858324,1.2354181182337014,-136.9812699262222,58.81526474103211,226.75974165079126,0.0,5.427251329339947,0.10097598508354767,0.0,0.025911914123294,-0.03121344458509758,0.00031678587083283985,0.07506407096025366,0.03121344458509758,33.304716943517775
881,8.81881881881882,227.09312310143457,33.30489689507772,0.0,0.010566421680823765,2.9445539622743007,1.236555166585349,-137.3078098259538,58.88244708745227,227.09312310143457,0.0,5.39018383195423,0.09673771321313286,0.0,0.025935810260754113,-0.031241816276888216,0.00031726330557670795,0.07080190295237875,0.031241816276888216,33.30489689507772
882,8.82882882882883,227.42650634775336,33.3050757194676,0.0,0.01058174385143319,2.9569369162249837,1.2375587639495997,-137.63515804315352,58.94558276127426,227.42650634775336,0.0,5.353075093882906,0.0925914826267016,0.0,0.02595692315064571,-0.03126680192163733,0.0003177216572201949,0.06663455947605589,0.03126680192163733,33.3050757194676
883,8.83883883883884,227.7598913784194,33.305253407651115,0.0,0.010596444002171964,2.9693292634837163,1.238431984728114,-137.9632650127832,59.0046587519379,227.7598913784194,0.0,5.315930371981159,0.08853843338937922,0.0,0.025975316953025507,-0.03128847963598839,0.0003181613384673331,0.06256311643635372,0.03128847963598839,33.305253407651115
